2014-01-05 02:00:01,12155.75,0.0
2014-01-05 02:00:33,12155.75,0.0
2014-01-05 02:01:08,12155.75,0.0
2014-01-05 02:01:42,12155.75,0.0
2014-01-05 02:02:15,12155.75,0.0
2014-01-05 02:02:56,12155.75,0.0
2014-01-05 02:03:20,12155.75,0.0
2014-01-05 02:03:51,12155.75,0.0
2014-01-05 02:04:21,12155.75,0.0
2014-01-05 02:04:55,12155.75,0.0
2014-01-05 02:05:23,12155.75,0.0
2014-01-05 02:05:56,12155.75,0.0
2014-01-05 02:06:29,12155.75,0.0
2014-01-05 02:07:05,12155.75,0.0
2014-01-05 02:07:45,12155.75,0.0
2014-01-05 02:08:28,12155.75,0.0
2014-01-05 02:09:14,12155.75,0.0
2014-01-05 02:10:00,12155.75,0.0
2014-01-05 02:10:48,12155.75,0.0
2014-01-05 02:11:33,12155.75,0.0
2014-01-05 02:12:21,12155.75,0.0
2014-01-05 02:13:02,12155.75,0.0
2014-01-05 02:13:36,12155.75,0.0
2014-01-05 02:14:15,12155.75,0.0
2014-01-05 02:15:06,12155.75,0.0
2014-01-05 02:15:54,12155.75,0.0
2014-01-05 02:16:40,12155.75,0.0
2014-01-05 02:17:30,12155.75,0.0
2014-01-05 02:18:25,12155.75,0.0
2014-01-05 02:19:18,12155.75,0.0
2014-01-05 02:20:06,12155.75,0.0
2014-01-05 02:20:53,12155.75,0.0
2014-01-05 02:21:31,12155.75,0.0
2014-01-05 02:22:02,12155.75,0.0
2014-01-05 02:22:34,12155.75,0.0
2014-01-05 02:23:04,12155.75,0.0
2014-01-05 02:23:41,12155.75,0.0
2014-01-05 02:24:18,12155.75,0.0
2014-01-05 02:24:57,12155.75,0.0
2014-01-05 02:25:26,12155.75,0.0
2014-01-05 02:26:16,12155.75,0.0
2014-01-05 02:27:05,12155.75,0.0
2014-01-05 02:28:00,12155.75,0.0
2014-01-05 02:28:50,12155.75,0.0
2014-01-05 02:29:38,12155.75,0.0
2014-01-05 02:30:42,12155.75,0.0
2014-01-05 02:31:32,12155.75,0.0
2014-01-05 02:32:20,12155.75,0.0
2014-01-05 02:33:06,12155.75,0.0
2014-01-05 02:34:07,12155.75,0.0
2014-01-05 02:34:58,12155.75,0.0
2014-01-05 02:35:38,12155.75,0.0
2014-01-05 02:36:20,12155.75,0.0
2014-01-05 02:37:02,12155.75,0.0
2014-01-05 02:37:44,12155.75,0.0
2014-01-05 02:38:29,12155.75,0.0
2014-01-05 02:39:26,12155.75,0.0
2014-01-05 02:40:11,12155.75,0.0
2014-01-05 02:41:08,12155.75,0.0
2014-01-05 02:41:50,12155.75,0.0
2014-01-05 02:42:24,12155.75,0.0
2014-01-05 02:43:02,12155.75,0.0
2014-01-05 02:43:37,12155.75,0.0
2014-01-05 02:44:10,12155.75,0.0
2014-01-05 02:44:40,12155.75,0.0
2014-01-05 02:45:07,12155.75,0.0
2014-01-05 02:45:48,12155.75,0.0
2014-01-05 02:46:29,12155.75,0.0
2014-01-05 02:47:15,12155.75,0.0
2014-01-05 02:48:01,12155.75,0.0
2014-01-05 02:48:36,12155.75,0.0
2014-01-05 02:49:15,12155.75,0.0
2014-01-05 02:49:53,12155.75,0.0
2014-01-05 02:50:34,12155.75,0.0
2014-01-05 02:51:20,12155.75,0.0
2014-01-05 02:52:07,12155.75,0.0
2014-01-05 02:53:01,12155.75,0.0
2014-01-05 02:53:40,12155.75,0.0
2014-01-05 02:54:10,12155.75,0.0
2014-01-05 02:54:48,12155.75,0.0
2014-01-05 02:55:18,12155.75,0.0
2014-01-05 02:55:54,12155.75,0.0
2014-01-05 02:56:18,12155.75,0.0
2014-01-05 02:57:04,12155.75,0.0
2014-01-05 02:57:52,12155.75,0.0
2014-01-05 02:58:42,12155.75,0.0
2014-01-05 02:59:23,12155.75,0.0
2014-01-05 02:59:57,12155.75,0.0
2014-01-05 03:00:29,12155.75,0.0
2014-01-05 03:01:02,12155.75,0.0
2014-01-05 03:01:27,12155.75,0.0
2014-01-05 03:02:05,12155.75,0.0
2014-01-05 03:02:47,12155.75,0.0
2014-01-05 03:03:26,12155.75,0.0
2014-01-05 03:04:01,12155.75,0.0
2014-01-05 03:04:35,12155.75,0.0
2014-01-05 03:05:02,12155.75,0.0
2014-01-05 03:05:37,12155.75,0.0
2014-01-05 03:06:15,12155.75,0.0
2014-01-05 03:06:46,12155.75,0.0
2014-01-05 03:07:21,12155.75,0.0
2014-01-05 03:08:02,12155.75,0.0
2014-01-05 03:08:53,12155.75,0.0
2014-01-05 03:09:45,12155.75,0.0
2014-01-05 03:10:22,12155.75,0.0
2014-01-05 03:10:57,12155.75,0.0
2014-01-05 03:11:31,12155.75,0.0
2014-01-05 03:12:09,12155.75,0.0
2014-01-05 03:12:42,12155.75,0.0
2014-01-05 03:13:14,12155.75,0.0
2014-01-05 03:13:56,12155.75,0.0
2014-01-05 03:14:40,12155.75,0.0
2014-01-05 03:15:21,12155.75,0.0
2014-01-05 03:15:57,12155.75,0.0
2014-01-05 03:16:43,12155.75,0.0
2014-01-05 03:17:37,12155.75,0.0
2014-01-05 03:18:27,12155.75,0.0
2014-01-05 03:19:11,12155.75,0.0
2014-01-05 03:19:55,12155.75,0.0
2014-01-05 03:20:32,12155.75,0.0
2014-01-05 03:21:14,12155.75,0.0
2014-01-05 03:21:52,12155.75,0.0
2014-01-05 03:22:29,12155.75,0.0
2014-01-05 03:23:01,12155.75,0.0
2014-01-05 03:23:41,12155.75,0.0
2014-01-05 03:24:22,12155.75,0.0
2014-01-05 03:25:05,12155.75,0.0
2014-01-05 03:25:48,12155.75,0.0
2014-01-05 03:26:36,12155.75,0.0
2014-01-05 03:27:12,12155.75,0.0
2014-01-05 03:27:47,12155.75,0.0
2014-01-05 03:28:28,12155.75,0.0
2014-01-05 03:29:14,12155.75,0.0
2014-01-05 03:29:53,12155.75,0.0
2014-01-05 03:30:35,12155.75,0.0
2014-01-05 03:31:10,12155.75,0.0
2014-01-05 03:31:40,12155.75,0.0
2014-01-05 03:32:11,12155.75,0.0
2014-01-05 03:32:36,12155.75,0.0
2014-01-05 03:33:07,12155.75,0.0
2014-01-05 03:33:38,12155.75,0.0
2014-01-05 03:34:05,12155.75,0.0
2014-01-05 03:34:34,12155.75,0.0
2014-01-05 03:35:11,12155.75,0.0
2014-01-05 03:35:45,12155.75,0.0
2014-01-05 03:36:15,12155.75,0.0
2014-01-05 03:36:47,12155.75,0.0
2014-01-05 03:37:29,12155.75,0.0
2014-01-05 03:38:16,12155.75,0.0
2014-01-05 03:39:22,12155.75,0.0
2014-01-05 03:40:23,12155.75,0.0
2014-01-05 03:41:11,12155.75,0.0
2014-01-05 03:41:55,12155.75,0.0
2014-01-05 03:42:33,12155.75,0.0
2014-01-05 03:43:13,12155.75,0.0
2014-01-05 03:43:46,12155.75,0.0
2014-01-05 03:44:13,12155.75,0.0
2014-01-05 03:44:41,12155.75,0.0
2014-01-05 03:45:09,12155.75,0.0
2014-01-05 03:45:50,12155.75,0.0
2014-01-05 03:46:25,12155.75,0.0
2014-01-05 03:46:52,12155.75,0.0
2014-01-05 03:47:24,12155.75,0.0
2014-01-05 03:47:54,12155.75,0.0
2014-01-05 03:48:22,12155.75,0.0
2014-01-05 03:48:52,12155.75,0.0
2014-01-05 03:49:30,12155.75,0.0
2014-01-05 03:50:18,12155.75,0.0
2014-01-05 03:51:04,12155.75,0.0
2014-01-05 03:51:54,12155.75,0.0
2014-01-05 03:52:33,12155.75,0.0
2014-01-05 03:53:11,12155.75,0.0
2014-01-05 03:53:53,12155.75,0.0
2014-01-05 03:54:32,12155.75,0.0
2014-01-05 03:55:07,12155.75,0.0
2014-01-05 03:55:42,12155.75,0.0
2014-01-05 03:56:14,12155.75,0.0
